,CKSNAP_AA.gap0,CKSNAP_AC.gap0,CKSNAP_AG.gap0,CKSNAP_AT.gap0,CKSNAP_CA.gap0,CKSNAP_CC.gap0,CKSNAP_CG.gap0,CKSNAP_CT.gap0,CKSNAP_GA.gap0,CKSNAP_GC.gap0,CKSNAP_GG.gap0,CKSNAP_GT.gap0,CKSNAP_TA.gap0,CKSNAP_TC.gap0,CKSNAP_TG.gap0,CKSNAP_TT.gap0,CKSNAP_AA.gap1,CKSNAP_AC.gap1,CKSNAP_AG.gap1,CKSNAP_AT.gap1,CKSNAP_CA.gap1,CKSNAP_CC.gap1,CKSNAP_CG.gap1,CKSNAP_CT.gap1,CKSNAP_GA.gap1,CKSNAP_GC.gap1,CKSNAP_GG.gap1,CKSNAP_GT.gap1,CKSNAP_TA.gap1,CKSNAP_TC.gap1,CKSNAP_TG.gap1,CKSNAP_TT.gap1,CKSNAP_AA.gap2,CKSNAP_AC.gap2,CKSNAP_AG.gap2,CKSNAP_AT.gap2,CKSNAP_CA.gap2,CKSNAP_CC.gap2,CKSNAP_CG.gap2,CKSNAP_CT.gap2,CKSNAP_GA.gap2,CKSNAP_GC.gap2,CKSNAP_GG.gap2,CKSNAP_GT.gap2,CKSNAP_TA.gap2,CKSNAP_TC.gap2,CKSNAP_TG.gap2,CKSNAP_TT.gap2
A2_61,0.54,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.5510204081632653,0.0,0.20408163265306123,0.0,0.0,0.0,0.0,0.0,0.20408163265306123,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.5416666666666666,0.0,0.20833333333333334,0.0,0.0,0.0,0.0,0.0,0.22916666666666666,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0
A2_62,0.52,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.5510204081632653,0.0,0.20408163265306123,0.0,0.0,0.0,0.0,0.0,0.20408163265306123,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.5208333333333334,0.0,0.22916666666666666,0.0,0.0,0.0,0.0,0.0,0.22916666666666666,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0
A2_63,0.52,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.5306122448979592,0.0,0.22448979591836735,0.0,0.0,0.0,0.0,0.0,0.20408163265306123,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.22916666666666666,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0
A2_65,0.52,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.5102040816326531,0.0,0.22448979591836735,0.0,0.0,0.0,0.0,0.0,0.22448979591836735,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.5208333333333334,0.0,0.22916666666666666,0.0,0.0,0.0,0.0,0.0,0.22916666666666666,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0
A2_66,0.52,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.5306122448979592,0.0,0.20408163265306123,0.0,0.0,0.0,0.0,0.0,0.22448979591836735,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.22916666666666666,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0
A2_67,0.52,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.5102040816326531,0.0,0.22448979591836735,0.0,0.0,0.0,0.0,0.0,0.22448979591836735,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.4791666666666667,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0
A2_69,0.52,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.5102040816326531,0.0,0.22448979591836735,0.0,0.0,0.0,0.0,0.0,0.22448979591836735,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.22916666666666666,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0
A2_70,0.52,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.5102040816326531,0.0,0.22448979591836735,0.0,0.0,0.0,0.0,0.0,0.22448979591836735,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.4791666666666667,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0
A2_71,0.5,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.4897959183673469,0.0,0.24489795918367346,0.0,0.0,0.0,0.0,0.0,0.22448979591836735,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.4791666666666667,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0
A2_72,0.48,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.5102040816326531,0.0,0.22448979591836735,0.0,0.0,0.0,0.0,0.0,0.22448979591836735,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.4791666666666667,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0
A2_73,0.5,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.4897959183673469,0.0,0.22448979591836735,0.0,0.0,0.0,0.0,0.0,0.24489795918367346,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.4791666666666667,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0
A2_75,0.5,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.4897959183673469,0.0,0.24489795918367346,0.0,0.0,0.0,0.0,0.0,0.22448979591836735,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.4583333333333333,0.0,0.2708333333333333,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0
A2_77,0.48,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.46938775510204084,0.0,0.24489795918367346,0.0,0.0,0.0,0.0,0.0,0.24489795918367346,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.4583333333333333,0.0,0.2708333333333333,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0
A2_80,0.44,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.46938775510204084,0.0,0.24489795918367346,0.0,0.0,0.0,0.0,0.0,0.24489795918367346,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.4375,0.0,0.2708333333333333,0.0,0.0,0.0,0.0,0.0,0.2708333333333333,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0
A2_81,0.46,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.4489795918367347,0.0,0.24489795918367346,0.0,0.0,0.0,0.0,0.0,0.2653061224489796,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.4375,0.0,0.2708333333333333,0.0,0.0,0.0,0.0,0.0,0.2708333333333333,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0
A2_82,0.48,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.46938775510204084,0.0,0.24489795918367346,0.0,0.0,0.0,0.0,0.0,0.24489795918367346,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.4375,0.0,0.2708333333333333,0.0,0.0,0.0,0.0,0.0,0.2708333333333333,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0
A2_84,0.44,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.46938775510204084,0.0,0.24489795918367346,0.0,0.0,0.0,0.0,0.0,0.24489795918367346,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.4375,0.0,0.2708333333333333,0.0,0.0,0.0,0.0,0.0,0.2708333333333333,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0
A2_85,0.46,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.4489795918367347,0.0,0.24489795918367346,0.0,0.0,0.0,0.0,0.0,0.2653061224489796,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.4375,0.0,0.2708333333333333,0.0,0.0,0.0,0.0,0.0,0.2708333333333333,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0
A2_86,0.48,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.46938775510204084,0.0,0.24489795918367346,0.0,0.0,0.0,0.0,0.0,0.24489795918367346,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.4375,0.0,0.2708333333333333,0.0,0.0,0.0,0.0,0.0,0.2708333333333333,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0
A2_89,0.46,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.4489795918367347,0.0,0.24489795918367346,0.0,0.0,0.0,0.0,0.0,0.2653061224489796,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.4375,0.0,0.2708333333333333,0.0,0.0,0.0,0.0,0.0,0.2708333333333333,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0
A2_90,0.48,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.46938775510204084,0.0,0.24489795918367346,0.0,0.0,0.0,0.0,0.0,0.24489795918367346,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.4375,0.0,0.2708333333333333,0.0,0.0,0.0,0.0,0.0,0.2708333333333333,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0
A2_91,0.46,0.0,0.24,0.02,0.0,0.0,0.0,0.0,0.24,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.4489795918367347,0.0,0.24489795918367346,0.02040816326530612,0.0,0.0,0.0,0.0,0.24489795918367346,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.4375,0.0,0.25,0.020833333333333332,0.0,0.0,0.0,0.0,0.2708333333333333,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0
A2_93,0.44,0.0,0.22,0.02,0.0,0.0,0.0,0.02,0.24,0.0,0.04,0.0,0.0,0.02,0.0,0.0,0.42857142857142855,0.02040816326530612,0.22448979591836735,0.02040816326530612,0.0,0.0,0.0,0.0,0.24489795918367346,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.02040816326530612,0.3958333333333333,0.020833333333333332,0.25,0.041666666666666664,0.0,0.0,0.0,0.0,0.2708333333333333,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0
A2_94,0.44,0.0,0.22,0.02,0.0,0.0,0.0,0.02,0.22,0.0,0.04,0.0,0.0,0.02,0.02,0.0,0.42857142857142855,0.02040816326530612,0.22448979591836735,0.02040816326530612,0.0,0.0,0.02040816326530612,0.0,0.22448979591836735,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.02040816326530612,0.3958333333333333,0.020833333333333332,0.25,0.041666666666666664,0.0,0.0,0.0,0.0,0.25,0.0,0.020833333333333332,0.0,0.0,0.0,0.020833333333333332,0.0
A2_95,0.42,0.0,0.22,0.02,0.0,0.0,0.0,0.02,0.24,0.0,0.04,0.0,0.0,0.02,0.02,0.0,0.40816326530612246,0.02040816326530612,0.22448979591836735,0.02040816326530612,0.0,0.0,0.02040816326530612,0.0,0.22448979591836735,0.0,0.04081632653061224,0.0,0.02040816326530612,0.0,0.0,0.02040816326530612,0.375,0.020833333333333332,0.25,0.041666666666666664,0.020833333333333332,0.0,0.0,0.0,0.25,0.0,0.020833333333333332,0.0,0.0,0.0,0.020833333333333332,0.0
A2_97,0.4,0.0,0.22,0.04,0.0,0.0,0.0,0.02,0.24,0.0,0.04,0.0,0.0,0.02,0.02,0.0,0.3673469387755102,0.02040816326530612,0.22448979591836735,0.04081632653061224,0.0,0.0,0.02040816326530612,0.0,0.24489795918367346,0.0,0.04081632653061224,0.0,0.02040816326530612,0.0,0.0,0.02040816326530612,0.3541666666666667,0.020833333333333332,0.22916666666666666,0.041666666666666664,0.020833333333333332,0.0,0.0,0.0,0.25,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.0,0.020833333333333332,0.0
A2_98,0.38,0.0,0.22,0.04,0.0,0.0,0.0,0.02,0.24,0.0,0.04,0.0,0.0,0.02,0.02,0.02,0.3673469387755102,0.02040816326530612,0.20408163265306123,0.061224489795918366,0.0,0.0,0.02040816326530612,0.0,0.24489795918367346,0.0,0.04081632653061224,0.0,0.02040816326530612,0.0,0.0,0.02040816326530612,0.3333333333333333,0.020833333333333332,0.22916666666666666,0.0625,0.020833333333333332,0.0,0.0,0.0,0.25,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.0,0.020833333333333332,0.0
A2_99,0.38,0.0,0.2,0.04,0.0,0.0,0.0,0.02,0.24,0.0,0.04,0.0,0.0,0.04,0.02,0.02,0.3469387755102041,0.02040816326530612,0.20408163265306123,0.061224489795918366,0.0,0.0,0.02040816326530612,0.0,0.24489795918367346,0.0,0.04081632653061224,0.0,0.02040816326530612,0.02040816326530612,0.0,0.02040816326530612,0.3333333333333333,0.041666666666666664,0.20833333333333334,0.0625,0.020833333333333332,0.0,0.0,0.0,0.25,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.0,0.020833333333333332,0.0
A2_101,0.38,0.0,0.2,0.04,0.02,0.0,0.0,0.02,0.22,0.0,0.04,0.0,0.0,0.04,0.02,0.02,0.32653061224489793,0.02040816326530612,0.20408163265306123,0.061224489795918366,0.0,0.0,0.04081632653061224,0.0,0.24489795918367346,0.0,0.02040816326530612,0.0,0.04081632653061224,0.02040816326530612,0.0,0.02040816326530612,0.3333333333333333,0.041666666666666664,0.1875,0.0625,0.020833333333333332,0.0,0.0,0.0,0.22916666666666666,0.0,0.020833333333333332,0.020833333333333332,0.041666666666666664,0.0,0.041666666666666664,0.0
A2_102,0.38,0.0,0.2,0.04,0.02,0.0,0.0,0.02,0.2,0.0,0.06,0.0,0.0,0.04,0.02,0.02,0.32653061224489793,0.02040816326530612,0.22448979591836735,0.061224489795918366,0.0,0.0,0.04081632653061224,0.0,0.24489795918367346,0.0,0.0,0.0,0.04081632653061224,0.02040816326530612,0.0,0.02040816326530612,0.3333333333333333,0.041666666666666664,0.1875,0.0625,0.020833333333333332,0.0,0.020833333333333332,0.0,0.22916666666666666,0.0,0.0,0.020833333333333332,0.041666666666666664,0.0,0.041666666666666664,0.0
A2_103,0.38,0.0,0.18,0.04,0.02,0.0,0.0,0.02,0.22,0.0,0.06,0.0,0.0,0.04,0.02,0.02,0.32653061224489793,0.02040816326530612,0.20408163265306123,0.061224489795918366,0.0,0.0,0.04081632653061224,0.0,0.2653061224489796,0.0,0.0,0.0,0.04081632653061224,0.02040816326530612,0.0,0.02040816326530612,0.3333333333333333,0.041666666666666664,0.1875,0.0625,0.020833333333333332,0.0,0.020833333333333332,0.0,0.22916666666666666,0.0,0.0,0.020833333333333332,0.041666666666666664,0.0,0.041666666666666664,0.0
A2_105,0.38,0.02,0.18,0.04,0.02,0.0,0.0,0.04,0.2,0.0,0.04,0.0,0.0,0.04,0.02,0.02,0.32653061224489793,0.02040816326530612,0.20408163265306123,0.08163265306122448,0.0,0.0,0.04081632653061224,0.0,0.22448979591836735,0.02040816326530612,0.0,0.0,0.04081632653061224,0.02040816326530612,0.0,0.02040816326530612,0.3333333333333333,0.041666666666666664,0.1875,0.0625,0.020833333333333332,0.0,0.020833333333333332,0.0,0.1875,0.020833333333333332,0.0,0.041666666666666664,0.041666666666666664,0.0,0.041666666666666664,0.0
A2_106,0.36,0.02,0.18,0.04,0.02,0.0,0.0,0.04,0.2,0.0,0.04,0.0,0.02,0.04,0.02,0.02,0.30612244897959184,0.02040816326530612,0.20408163265306123,0.08163265306122448,0.02040816326530612,0.0,0.04081632653061224,0.0,0.22448979591836735,0.02040816326530612,0.0,0.0,0.04081632653061224,0.02040816326530612,0.0,0.02040816326530612,0.3541666666666667,0.041666666666666664,0.16666666666666666,0.0625,0.020833333333333332,0.0,0.020833333333333332,0.0,0.1875,0.020833333333333332,0.0,0.041666666666666664,0.041666666666666664,0.0,0.041666666666666664,0.0
A2_107,0.34,0.02,0.2,0.04,0.02,0.0,0.0,0.04,0.2,0.0,0.04,0.0,0.02,0.04,0.02,0.02,0.30612244897959184,0.02040816326530612,0.1836734693877551,0.08163265306122448,0.02040816326530612,0.0,0.04081632653061224,0.0,0.22448979591836735,0.02040816326530612,0.0,0.0,0.04081632653061224,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.3333333333333333,0.041666666666666664,0.16666666666666666,0.0625,0.020833333333333332,0.0,0.041666666666666664,0.0,0.1875,0.020833333333333332,0.0,0.041666666666666664,0.041666666666666664,0.0,0.041666666666666664,0.0
A2_109,0.34,0.02,0.18,0.06,0.02,0.0,0.0,0.04,0.2,0.0,0.04,0.0,0.02,0.04,0.02,0.02,0.30612244897959184,0.02040816326530612,0.1836734693877551,0.08163265306122448,0.02040816326530612,0.0,0.04081632653061224,0.0,0.20408163265306123,0.02040816326530612,0.0,0.02040816326530612,0.04081632653061224,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.3125,0.041666666666666664,0.16666666666666666,0.08333333333333333,0.020833333333333332,0.0,0.041666666666666664,0.0,0.16666666666666666,0.020833333333333332,0.0,0.041666666666666664,0.0625,0.0,0.041666666666666664,0.0
A2_110,0.32,0.02,0.18,0.06,0.02,0.0,0.0,0.04,0.2,0.0,0.04,0.0,0.02,0.06,0.02,0.02,0.2857142857142857,0.04081632653061224,0.1836734693877551,0.08163265306122448,0.02040816326530612,0.0,0.04081632653061224,0.0,0.20408163265306123,0.02040816326530612,0.0,0.02040816326530612,0.04081632653061224,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.3125,0.041666666666666664,0.14583333333333334,0.08333333333333333,0.020833333333333332,0.0,0.041666666666666664,0.0,0.16666666666666666,0.041666666666666664,0.0,0.041666666666666664,0.0625,0.0,0.041666666666666664,0.0
A2_111,0.3,0.02,0.18,0.06,0.02,0.0,0.0,0.06,0.2,0.0,0.04,0.0,0.02,0.06,0.02,0.02,0.2857142857142857,0.04081632653061224,0.16326530612244897,0.08163265306122448,0.02040816326530612,0.0,0.04081632653061224,0.0,0.20408163265306123,0.02040816326530612,0.0,0.02040816326530612,0.04081632653061224,0.02040816326530612,0.02040816326530612,0.04081632653061224,0.3125,0.041666666666666664,0.125,0.10416666666666667,0.020833333333333332,0.0,0.041666666666666664,0.0,0.16666666666666666,0.041666666666666664,0.0,0.041666666666666664,0.0625,0.0,0.041666666666666664,0.0
A2_113,0.32,0.02,0.16,0.06,0.02,0.0,0.0,0.06,0.2,0.0,0.02,0.0,0.04,0.06,0.02,0.02,0.2857142857142857,0.04081632653061224,0.14285714285714285,0.08163265306122448,0.04081632653061224,0.0,0.04081632653061224,0.0,0.1836734693877551,0.02040816326530612,0.0,0.02040816326530612,0.061224489795918366,0.02040816326530612,0.02040816326530612,0.04081632653061224,0.2916666666666667,0.041666666666666664,0.125,0.10416666666666667,0.041666666666666664,0.0,0.041666666666666664,0.0,0.14583333333333334,0.041666666666666664,0.0,0.041666666666666664,0.08333333333333333,0.0,0.041666666666666664,0.0
A2_114,0.34,0.02,0.16,0.06,0.02,0.0,0.0,0.06,0.18,0.0,0.02,0.0,0.04,0.06,0.02,0.02,0.30612244897959184,0.04081632653061224,0.14285714285714285,0.08163265306122448,0.04081632653061224,0.0,0.04081632653061224,0.0,0.16326530612244897,0.02040816326530612,0.0,0.02040816326530612,0.061224489795918366,0.02040816326530612,0.02040816326530612,0.04081632653061224,0.2916666666666667,0.041666666666666664,0.125,0.10416666666666667,0.041666666666666664,0.0,0.041666666666666664,0.0,0.125,0.041666666666666664,0.0,0.041666666666666664,0.10416666666666667,0.0,0.041666666666666664,0.0
A2_115,0.34,0.02,0.16,0.06,0.02,0.0,0.0,0.06,0.18,0.0,0.02,0.0,0.04,0.06,0.02,0.02,0.30612244897959184,0.04081632653061224,0.14285714285714285,0.08163265306122448,0.04081632653061224,0.0,0.04081632653061224,0.0,0.16326530612244897,0.02040816326530612,0.0,0.02040816326530612,0.061224489795918366,0.02040816326530612,0.02040816326530612,0.04081632653061224,0.3125,0.041666666666666664,0.10416666666666667,0.10416666666666667,0.041666666666666664,0.0,0.041666666666666664,0.0,0.125,0.041666666666666664,0.0,0.041666666666666664,0.10416666666666667,0.0,0.041666666666666664,0.0
A2_120,0.3,0.02,0.14,0.1,0.02,0.0,0.0,0.06,0.16,0.0,0.02,0.0,0.08,0.06,0.02,0.02,0.30612244897959184,0.04081632653061224,0.10204081632653061,0.12244897959183673,0.04081632653061224,0.0,0.04081632653061224,0.0,0.14285714285714285,0.02040816326530612,0.0,0.02040816326530612,0.08163265306122448,0.02040816326530612,0.02040816326530612,0.04081632653061224,0.3125,0.041666666666666664,0.08333333333333333,0.125,0.041666666666666664,0.0,0.041666666666666664,0.0,0.10416666666666667,0.041666666666666664,0.0,0.041666666666666664,0.10416666666666667,0.0,0.041666666666666664,0.020833333333333332
A2_121,0.32,0.02,0.12,0.1,0.02,0.0,0.0,0.06,0.16,0.0,0.02,0.0,0.08,0.06,0.02,0.02,0.2857142857142857,0.04081632653061224,0.10204081632653061,0.12244897959183673,0.04081632653061224,0.0,0.04081632653061224,0.0,0.14285714285714285,0.02040816326530612,0.0,0.02040816326530612,0.10204081632653061,0.02040816326530612,0.02040816326530612,0.04081632653061224,0.3125,0.041666666666666664,0.08333333333333333,0.125,0.041666666666666664,0.0,0.041666666666666664,0.0,0.10416666666666667,0.041666666666666664,0.0,0.041666666666666664,0.10416666666666667,0.0,0.041666666666666664,0.020833333333333332
A2_125,0.34,0.02,0.1,0.12,0.02,0.0,0.0,0.06,0.14,0.0,0.02,0.0,0.08,0.06,0.02,0.02,0.30612244897959184,0.04081632653061224,0.08163265306122448,0.14285714285714285,0.04081632653061224,0.0,0.04081632653061224,0.0,0.12244897959183673,0.02040816326530612,0.0,0.02040816326530612,0.10204081632653061,0.02040816326530612,0.02040816326530612,0.04081632653061224,0.3125,0.041666666666666664,0.0625,0.14583333333333334,0.041666666666666664,0.0,0.041666666666666664,0.0,0.08333333333333333,0.041666666666666664,0.0,0.041666666666666664,0.125,0.0,0.041666666666666664,0.020833333333333332
A2_128,0.3,0.02,0.12,0.12,0.04,0.0,0.0,0.06,0.12,0.0,0.02,0.0,0.08,0.08,0.02,0.02,0.2857142857142857,0.061224489795918366,0.061224489795918366,0.14285714285714285,0.04081632653061224,0.0,0.061224489795918366,0.0,0.10204081632653061,0.02040816326530612,0.0,0.02040816326530612,0.12244897959183673,0.02040816326530612,0.02040816326530612,0.04081632653061224,0.3125,0.0625,0.041666666666666664,0.14583333333333334,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0625,0.041666666666666664,0.0,0.041666666666666664,0.125,0.0,0.0625,0.020833333333333332
A2_131,0.28,0.02,0.1,0.12,0.04,0.0,0.02,0.06,0.1,0.0,0.02,0.02,0.08,0.1,0.02,0.02,0.24489795918367346,0.061224489795918366,0.061224489795918366,0.16326530612244897,0.04081632653061224,0.0,0.061224489795918366,0.0,0.08163265306122448,0.04081632653061224,0.0,0.02040816326530612,0.12244897959183673,0.02040816326530612,0.04081632653061224,0.04081632653061224,0.2916666666666667,0.08333333333333333,0.020833333333333332,0.14583333333333334,0.041666666666666664,0.0,0.041666666666666664,0.020833333333333332,0.041666666666666664,0.041666666666666664,0.020833333333333332,0.041666666666666664,0.125,0.0,0.0625,0.020833333333333332
A2_133,0.26,0.02,0.08,0.12,0.04,0.0,0.02,0.06,0.1,0.0,0.06,0.02,0.08,0.1,0.02,0.02,0.22448979591836735,0.061224489795918366,0.04081632653061224,0.16326530612244897,0.04081632653061224,0.0,0.08163265306122448,0.0,0.08163265306122448,0.04081632653061224,0.02040816326530612,0.02040816326530612,0.12244897959183673,0.02040816326530612,0.04081632653061224,0.04081632653061224,0.25,0.08333333333333333,0.020833333333333332,0.14583333333333334,0.041666666666666664,0.0,0.0625,0.020833333333333332,0.041666666666666664,0.041666666666666664,0.020833333333333332,0.041666666666666664,0.125,0.0,0.08333333333333333,0.020833333333333332
A2_137,0.22,0.02,0.06,0.12,0.04,0.0,0.04,0.06,0.08,0.02,0.06,0.04,0.08,0.1,0.04,0.02,0.1836734693877551,0.061224489795918366,0.02040816326530612,0.16326530612244897,0.04081632653061224,0.0,0.08163265306122448,0.02040816326530612,0.061224489795918366,0.061224489795918366,0.061224489795918366,0.02040816326530612,0.12244897959183673,0.02040816326530612,0.04081632653061224,0.04081632653061224,0.20833333333333334,0.08333333333333333,0.0,0.14583333333333334,0.041666666666666664,0.0,0.08333333333333333,0.020833333333333332,0.020833333333333332,0.0625,0.041666666666666664,0.0625,0.125,0.0,0.08333333333333333,0.020833333333333332
A2_138,0.22,0.02,0.06,0.12,0.04,0.0,0.04,0.06,0.06,0.02,0.08,0.04,0.08,0.1,0.04,0.02,0.1836734693877551,0.061224489795918366,0.02040816326530612,0.16326530612244897,0.04081632653061224,0.0,0.08163265306122448,0.02040816326530612,0.04081632653061224,0.061224489795918366,0.061224489795918366,0.02040816326530612,0.12244897959183673,0.02040816326530612,0.061224489795918366,0.04081632653061224,0.20833333333333334,0.08333333333333333,0.0,0.14583333333333334,0.041666666666666664,0.0,0.08333333333333333,0.020833333333333332,0.0,0.0625,0.0625,0.0625,0.125,0.0,0.08333333333333333,0.020833333333333332
A2_139,0.2,0.02,0.06,0.12,0.04,0.0,0.04,0.06,0.06,0.02,0.08,0.06,0.08,0.1,0.04,0.02,0.16326530612244897,0.061224489795918366,0.02040816326530612,0.16326530612244897,0.04081632653061224,0.0,0.08163265306122448,0.02040816326530612,0.04081632653061224,0.061224489795918366,0.061224489795918366,0.04081632653061224,0.12244897959183673,0.02040816326530612,0.061224489795918366,0.04081632653061224,0.20833333333333334,0.08333333333333333,0.0,0.125,0.041666666666666664,0.0,0.08333333333333333,0.020833333333333332,0.0,0.0625,0.0625,0.0625,0.125,0.0,0.08333333333333333,0.041666666666666664
